period,reporterDesc,totexports_fobvalue,import_count_tech_cap,export_count_tech_cap,import_count_tech_cap_china,export_count_tech_cap_china,import_count_tech_cap_usa,export_count_tech_cap_usa,most_frequent_imp_partner,most_frequent_exp_partner,Region,IDIT,IDIT_China,IDIT_USA
2012,Seychelles,150206628.089,5402,333,296,0,185,0,Singapore,Sri Lanka,Eastern Africa,93.83561643835617,100,100
2012,Singapore,83668958774.403,20202,24272,703,592,666,518,China,Indonesia,South-Eastern Asia,-20.146520146520146,15.789473684210526,22.22222222222222
2012,Slovakia,30911758450.034,15429,15207,518,296,481,259,"Other Europe, nes",Czechia,Eastern Europe,1.4388489208633095,42.857142857142854,46.15384615384615
2012,Slovenia,10268436211,14763,16983,518,74,481,185,Germany,Serbia,Southern Europe,-15.037593984962406,85.71428571428571,61.53846153846154
2012,Solomon Isds,13160340.523,4366,111,518,0,296,37,Australia,New Zealand,Melanesia,97.45762711864407,100,87.5
2012,South Africa,150358422450.581,27343,32634,703,407,703,444,Australia,Lesotho,Southern Africa,-19.350473612990527,42.10526315789473,36.84210526315789
2012,Spain,272469729397.945,22237,60791,666,629,629,629,Belgium,Chile,Southern Europe,-173.37770382695507,5.555555555555555,0
2012,Sri Lanka,491674981,12839,4033,703,148,555,111,China,Maldives,Southern Asia,68.58789625360231,78.94736842105263,80
2012,State of Palestine,96430917,3441,555,407,0,148,0,Israel,Israel,Western Asia,83.87096774193549,100,100
2012,Sudan,2658857,14800,185,666,0,370,0,China,Aruba,Northern Africa,98.75,100,100
2012,Suriname,94266787,5846,1036,518,0,592,148,Netherlands,Netherlands,South America,82.27848101265823,100,75
2012,Sweden,250241584455.69,20683,46546,703,629,703,629,China,Norway,Northern Europe,-125.04472271914133,10.526315789473683,10.526315789473683
2012,Switzerland,53220548318.156,21238,41514,666,481,629,555,Germany,Germany,Western Europe,-95.47038327526133,27.77777777777778,11.76470588235294
2012,Thailand,450128698981,18500,29489,703,518,666,518,China,Indonesia,South-Eastern Asia,-59.4,26.31578947368421,22.22222222222222
2012,Togo,950235943.092,5106,1295,481,0,333,37,China,Ghana,Western Africa,74.63768115942028,100,88.88888888888889
2012,Tonga,18519943,2183,407,333,0,296,0,New Zealand,New Zealand,Polynesia,81.35593220338984,100,100
2012,Trinidad and Tobago,330882118.742,6142,2479,518,37,666,222,USA,Barbados,Caribbean,59.63855421686747,92.85714285714286,66.66666666666666
2012,Tunisia,1324831916,11137,3663,592,37,481,111,France,Libya,Northern Africa,67.109634551495,93.75,76.92307692307693
2012,Turks and Caicos Isds,8099670,888,185,0,0,666,148,USA,USA,Caribbean,79.16666666666666,NA,77.77777777777779
2012,Türkiye,170871782619,19425,49321,666,296,629,518,Germany,Algeria,Western Asia,-153.9047619047619,55.55555555555556,17.647058823529413
2012,USA,1815704572683,28749,83731,703,703,0,0,Canada,Australia,Northern America,-191.24839124839127,0,NA
2012,Uganda,1811399824,13431,3478,629,0,555,74,China,Dem. Rep. of the Congo,Eastern Africa,74.10468319559229,100,86.66666666666667
2012,Ukraine,15333985480,18204,14319,629,148,481,111,Poland,Russian Federation,Eastern Europe,21.341463414634145,76.47058823529412,76.92307692307693
2012,United Arab Emirates,97572630921,24568,30303,703,148,703,370,China,Oman,Western Asia,-23.343373493975903,78.94736842105263,47.368421052631575
2012,United Kingdom,476082431787,27047,73482,703,592,703,703,China,Ireland,Northern Europe,-171.6826265389877,15.789473684210526,0
2012,United Rep. of Tanzania,1520632401,17649,5217,666,37,629,74,China,Zambia,Eastern Africa,70.44025157232704,94.44444444444444,88.23529411764706
2012,Uruguay,2942455821,11581,2627,629,0,629,148,China,Free Zones,South America,77.31629392971246,100,76.47058823529412
2012,Venezuela,33671332,15133,370,666,0,703,111,USA,USA,South America,97.55501222493888,100,84.21052631578947
2012,Viet Nam,4448444214,14615,10841,703,296,666,370,China,Cambodia,South-Eastern Asia,25.82278481012658,57.89473684210527,44.44444444444444
2012,Yemen,407623635,7104,1702,629,148,370,185,China,"Areas, nes",Western Asia,76.04166666666666,76.47058823529412,50
2012,Zambia,1363320367.2810001,14171,2701,703,37,629,0,China,South Africa,Eastern Africa,80.93994778067885,94.73684210526315,100
2012,Zimbabwe,500827816.04,9583,1850,703,0,555,74,China,South Africa,Eastern Africa,80.6949806949807,100,86.66666666666667
2013,Albania,164264608,9250,1998,592,0,407,0,Italy,Serbia,Southern Europe,78.4,100,100
2013,Algeria,82945120,14319,444,666,0,629,37,China,France,Northern Africa,96.89922480620154,100,94.11764705882352
2013,Andorra,55669864.484,2257,814,111,0,0,0,France,Spain,Southern Europe,63.934426229508205,100,NA
2013,Angola,0,17057,0,703,0,592,0,China,NA,Middle Africa,100,100,100
2013,Antigua and Barbuda,20146426,2146,259,222,0,555,37,USA,Dominica,Caribbean,87.93103448275862,100,93.33333333333333
2013,Argentina,161725446888,14393,11877,555,74,629,444,Germany,Paraguay,South America,17.480719794344473,86.66666666666667,29.411764705882355
2013,Armenia,35148631,7992,777,555,0,481,0,China,Georgia,Western Asia,90.27777777777779,100,100
2013,Aruba,41721052,2812,814,259,37,629,148,USA,Venezuela,Caribbean,71.05263157894737,85.71428571428571,76.47058823529412
2013,Australia,30101142430,22163,31191,666,666,703,666,Germany,China,Australia and New Zealand,-40.73455759599332,0,5.263157894736842
2013,Austria,223020144316,22570,46324,592,592,592,666,Germany,Germany,Western Europe,-105.24590163934427,0,-12.5
2013,Azerbaijan,471152117,10471,1702,481,37,518,74,Germany,Russian Federation,Western Asia,83.74558303886926,92.3076923076923,85.71428571428571
2013,Bahamas,206042973,2035,851,185,0,703,518,USA,USA,Caribbean,58.18181818181818,100,26.31578947368421
2013,Bahrain,4586823215,10360,2960,703,111,629,0,China,Saudi Arabia,Western Asia,71.42857142857143,84.21052631578947,100
2013,Bangladesh,194352601,9953,1221,703,74,518,111,China,Germany,Southern Asia,87.73234200743495,89.47368421052632,78.57142857142857
2013,Barbados,26609660,4070,1110,333,0,592,222,USA,USA,Caribbean,72.72727272727273,100,62.5
2013,Belarus,107808158000,14948,9990,555,148,444,37,Germany,Russian Federation,Eastern Europe,33.16831683168317,73.33333333333333,91.66666666666666
2013,Belgium,314992255799.563,23384,53909,629,555,666,629,France,Netherlands,Western Europe,-130.53797468354432,11.76470588235294,5.555555555555555
2013,Belize,36987864,4514,666,333,0,629,148,USA,Guatemala,Central America,85.24590163934425,100,76.47058823529412
2013,Benin,306155649,6216,1369,518,74,259,0,France,Togo,Western Africa,77.97619047619048,85.71428571428571,100
2013,Bermuda,9428932,1813,148,148,0,555,74,USA,USA,Northern America,91.83673469387756,100,86.66666666666667
2013,Bolivia (Plurinational State of),868798957.67,13838,2072,703,37,666,111,China,Chile,South America,85.02673796791443,94.73684210526315,83.33333333333334
2013,Bosnia Herzegovina,762170474,12913,5217,444,0,370,74,Germany,Serbia,Southern Europe,59.598853868194844,100,80
2013,Botswana,1519693037.933,5550,3922,629,111,370,74,South Africa,South Africa,Southern Africa,29.333333333333332,82.35294117647058,80
2013,Brazil,232124521825,18241,31154,703,444,703,518,China,Paraguay,South America,-70.79107505070994,36.84210526315789,26.31578947368421
2013,Brunei Darussalam,423809840,5143,1036,629,0,370,37,China,Singapore,South-Eastern Asia,79.85611510791367,100,90
2013,Bulgaria,12971477131,16798,15096,592,37,518,259,Germany,Romania,Eastern Europe,10.13215859030837,93.75,50
2013,Burkina Faso,511137110.833,8843,2331,518,0,444,74,France,Côte d'Ivoire,Western Africa,73.64016736401673,100,83.33333333333334
2013,Burundi,2588261,4403,333,481,0,74,0,Belgium,United Rep. of Tanzania,Eastern Africa,92.43697478991596,100,100
2013,Cabo Verde,0,3737,0,333,0,148,0,Portugal,NA,Western Africa,100,100,100
2013,Cambodia,481276020,8362,1480,629,148,407,148,China,Thailand,South-Eastern Asia,82.30088495575221,76.47058823529412,63.63636363636363
2013,Cameroon,617545540,11470,1887,629,0,518,37,China,Chad,Middle Africa,83.54838709677419,100,92.85714285714286
2013,Canada,199944978506,24753,45399,666,666,703,703,Germany,USA,Northern America,-83.40807174887892,0,0
2013,Cayman Isds,0,592,0,0,0,111,0,Jamaica,NA,Caribbean,100,NA,100
2013,Central African Rep.,64716071,703,444,74,0,74,0,France,Chad,Middle Africa,36.84210526315789,100,100
2013,Chile,11342586026.293,19462,7955,703,74,629,481,China,Bolivia (Plurinational State of),South America,59.125475285171106,89.47368421052632,23.52941176470588
2013,China,764504701621,20461,98494,555,0,703,703,Germany,Brazil,Eastern Asia,-381.374321880651,100,0
2013,"China, Hong Kong SAR",26643994631,9139,10360,592,592,518,259,China,China,Eastern Asia,-13.360323886639677,0,50
2013,"China, Macao SAR",43990588.599,1961,222,296,111,222,0,China,China,Eastern Asia,88.67924528301887,62.5,100
2013,Colombia,5411306055,15799,7585,666,74,666,407,China,Ecuador,South America,51.99063231850117,88.88888888888889,38.88888888888889
2013,Comoros,28289756.74,2146,333,333,0,0,0,United Arab Emirates,Madagascar,Eastern Africa,84.48275862068965,100,NA
2013,Congo,730903883,8880,1961,629,0,296,74,China,Gabon,Middle Africa,77.91666666666667,100,75
2013,Costa Rica,430714817,11470,4958,592,0,666,407,USA,Nicaragua,Central America,56.774193548387096,100,38.88888888888889
2013,Croatia,4831791150,13727,10804,481,74,333,259,Austria,Bosnia Herzegovina,Southern Europe,21.293800539083556,84.61538461538461,22.22222222222222
2013,Cyprus,837127068.522,6919,3219,444,37,407,74,United Kingdom,Egypt,Western Asia,53.475935828877006,91.66666666666666,81.81818181818183
2013,Czechia,64856264740,19055,31191,629,222,629,518,Austria,Slovakia,Eastern Europe,-63.689320388349515,64.70588235294117,17.647058823529413
2013,Côte d'Ivoire,1425338821.302,13098,2664,666,37,481,37,China,Ghana,Western Africa,79.66101694915254,94.44444444444444,92.3076923076923
2013,Denmark,65515654172,19499,43623,629,592,703,629,USA,Norway,Northern Europe,-123.71916508538901,5.88235294117647,10.526315789473683
2013,Dominica,4333579.712,1961,148,259,0,444,0,USA,"Areas, nes",Caribbean,92.45283018867924,100,100
2013,Dominican Rep.,234194053,11322,2812,666,37,703,407,USA,USA,Caribbean,75.16339869281046,94.44444444444444,42.10526315789473
2013,Ecuador,3198722668,15244,2849,703,0,703,185,China,Colombia,South America,81.31067961165049,100,73.68421052631578
2013,Egypt,843044186,16687,4070,666,37,703,0,Germany,Saudi Arabia,Northern Africa,75.60975609756098,94.44444444444444,100
2013,El Salvador,168463988.12,8362,2849,555,0,629,259,USA,Guatemala,Central America,65.929203539823,100,58.82352941176471
2013,Estonia,19096592773,14504,10730,518,37,592,185,Germany,Russian Federation,Northern Europe,26.02040816326531,92.85714285714286,68.75
2013,Eswatini,183749482.547,2294,1147,148,0,185,0,South Africa,South Africa,Southern Africa,50,100,100
2013,Ethiopia,834637331.566,14097,1924,703,148,555,74,China,Djibouti,Eastern Africa,86.3517060367454,78.94736842105263,86.66666666666667
2013,FS Micronesia,0,1887,0,148,0,592,0,USA,NA,Other,100,100,100
2013,Fiji,77607278,6290,1998,592,0,407,37,China,New Zealand,Melanesia,68.23529411764706,100,90.9090909090909
2013,Finland,111343707393,16872,33189,592,481,592,629,Germany,Russian Federation,Northern Europe,-96.71052631578947,18.75,-6.25
2013,France,527225862236,30007,70892,629,629,703,666,Belgium,Belgium,Western Europe,-136.25154130702836,0,5.263157894736842
2013,French Polynesia,4719683,5069,185,444,0,407,0,France,France,Polynesia,96.35036496350365,100,100
2013,Gabon,1293177296.9720001,8621,3145,629,333,444,74,China,China,Middle Africa,63.519313304721024,47.05882352941176,83.33333333333334
2013,Gambia,186058539.956,5624,296,444,0,370,0,United Kingdom,Senegal,Western Africa,94.73684210526315,100,100
2013,Georgia,2016666722,13246,2664,592,0,333,0,Türkiye,Azerbaijan,Western Asia,79.88826815642457,100,100
2013,Germany,1567948708273.426,32005,84360,703,666,703,703,Austria,Australia,Western Europe,-163.58381502890174,5.263157894736842,0
2013,Ghana,1539554460,18981,5328,703,74,703,222,China,Côte d'Ivoire,Western Africa,71.9298245614035,89.47368421052632,68.42105263157895
2013,Greece,5806958451,14874,17575,592,148,518,259,Italy,Bulgaria,Southern Europe,-18.1592039800995,75,50
2013,Greenland,12270885.35,1850,185,74,0,74,0,Denmark,Denmark,Northern America,90,100,100
2013,Grenada,7718343.042,2331,370,148,0,555,111,USA,Trinidad and Tobago,Caribbean,84.12698412698413,100,80
2013,Guatemala,1061974555,13061,4033,629,37,666,296,USA,Honduras,Central America,69.12181303116147,94.11764705882352,55.55555555555556
2013,Guinea,1351968900,7955,1776,629,0,407,111,China,Equatorial Guinea,Western Africa,77.67441860465117,100,72.72727272727273
2013,Guyana,21919799,7067,629,518,0,666,185,USA,USA,South America,91.09947643979058,100,72.22222222222221
2013,Hungary,35062639892,13505,16613,481,222,481,296,Czechia,Germany,Eastern Europe,-23.013698630136986,53.84615384615385,38.46153846153847
2013,Iceland,1073476671,10545,4921,518,74,444,185,United Kingdom,Denmark,Northern Europe,53.333333333333336,85.71428571428571,58.333333333333336
2013,India,86043159415,19240,53576,703,592,703,666,China,Bangladesh,Southern Asia,-178.46153846153848,15.789473684210526,5.263157894736842
2013,Indonesia,23334940590,18500,12173,703,259,666,222,China,Singapore,South-Eastern Asia,34.2,63.1578947368421,66.66666666666666
2013,Iran,6748008720.59,8066,6771,703,37,0,0,China,Iraq,Southern Asia,16.055045871559635,94.73684210526315,NA
2013,Ireland,24058805255.486,15614,21127,629,296,666,592,United Kingdom,USA,Northern Europe,-35.308056872037916,52.94117647058824,11.11111111111111
2013,Israel,10180661000,13357,13135,555,222,629,370,Germany,Jordan,Western Asia,1.662049861495845,60,41.17647058823529
2013,Italy,546181232077,26085,79846,629,666,666,703,Germany,Egypt,Southern Europe,-206.09929078014187,-5.88235294117647,-5.555555555555555
2013,Jamaica,177754845,5106,777,592,0,666,333,USA,USA,Caribbean,84.78260869565217,100,50
2013,Japan,883333961302,15392,47397,629,703,629,703,Rep. of Korea,China,Eastern Asia,-207.9326923076923,-11.76470588235294,-11.76470588235294
2013,Jordan,1097318065,9953,3700,703,111,555,0,China,Free Zones,Western Asia,62.825278810408925,84.21052631578947,100
2013,Kazakhstan,4844977876,15910,4551,703,148,481,185,China,Russian Federation,Central Asia,71.3953488372093,78.94736842105263,61.53846153846154
2013,Kenya,1205938854,16169,3959,703,37,629,0,China,Uganda,Eastern Africa,75.51487414187643,94.73684210526315,100
2013,Kiribati,642505,1924,37,222,0,111,0,Australia,New Zealand,Micronesia,98.07692307692307,100,100
2013,Kuwait,10827217722,14171,4884,703,37,666,111,China,Saudi Arabia,Western Asia,65.53524804177546,94.73684210526315,83.33333333333334
2013,Kyrgyzstan,1906817200,8843,2072,592,185,444,37,China,Kazakhstan,Central Asia,76.56903765690377,68.75,91.66666666666666
2013,Lao People's Dem. Rep.,496486498,4107,666,703,111,259,0,China,Thailand,South-Eastern Asia,83.78378378378379,84.21052631578947,100
2013,Latvia,4471284684,12617,8917,407,148,518,111,Italy,Russian Federation,Northern Europe,29.32551319648094,63.63636363636363,78.57142857142857
2013,Lebanon,982173695,11100,9620,592,0,666,37,USA,Iraq,Western Asia,13.333333333333334,100,94.44444444444444
2013,Lesotho,151991353.947,1665,592,296,0,37,0,South Africa,South Africa,Southern Africa,64.44444444444444,100,100
2013,Lithuania,27310065708,14615,13912,444,185,481,259,Germany,Russian Federation,Northern Europe,4.810126582278481,58.333333333333336,46.15384615384615
2013,Luxembourg,4041429414,9546,8325,370,74,407,111,Belgium,Germany,Western Europe,12.790697674418606,80,72.72727272727273
2013,Madagascar,75127042.459,6734,962,629,0,333,37,China,Comoros,Eastern Africa,85.71428571428571,100,88.88888888888889
2013,Malawi,440087992.44200003,9028,2257,629,0,370,0,South Africa,South Africa,Eastern Africa,75,100,100
2013,Malaysia,25870098709,18056,20239,703,481,666,407,China,Singapore,South-Eastern Asia,-12.09016393442623,31.57894736842105,38.88888888888889
2013,Maldives,0,5291,0,481,0,296,0,China,NA,Southern Asia,100,100,100
2013,Malta,237634424,5291,1073,407,37,296,37,Italy,Libya,Southern Europe,79.72027972027972,90.9090909090909,87.5
2013,Mauritania,0,6475,0,481,0,259,0,France,NA,Western Africa,100,100,100
2013,Mauritius,125133667,8917,2405,629,0,370,74,China,Madagascar,Eastern Africa,73.02904564315352,100,80
2013,Mexico,887893502974,21793,18833,703,333,703,666,China,USA,Central America,13.582342954159593,52.63157894736842,5.263157894736842
2013,Mongolia,350700356,8584,962,666,185,592,74,China,China,Eastern Asia,88.79310344827587,72.22222222222221,87.5
2013,Montenegro,162087343,9398,1887,444,0,370,0,Germany,Serbia,Southern Europe,79.92125984251969,100,100
2013,Montserrat,3411104,1036,111,37,0,407,0,USA,Antigua and Barbuda,Caribbean,89.28571428571429,100,100
2013,Morocco,1504561636,13061,4884,592,0,629,0,Spain,Mauritania,Northern Africa,62.606232294617556,100,100
2013,Mozambique,2365840532,14467,2590,629,74,444,74,South Africa,South Africa,Eastern Africa,82.09718670076727,88.23529411764706,83.33333333333334
2013,Myanmar,24437612,6512,222,629,37,259,0,Singapore,Rep. of Korea,South-Eastern Asia,96.5909090909091,94.11764705882352,100
2013,Namibia,5243671006,8029,5032,592,111,444,111,South Africa,Angola,Southern Africa,37.327188940092164,81.25,75
2013,Nepal,88176254,3848,259,666,37,148,0,India,India,Southern Asia,93.26923076923077,94.44444444444444,100
2013,Netherlands,537091966750.209,28490,68191,629,518,666,666,Belgium,Belgium,Western Europe,-139.35064935064935,17.647058823529413,0
2013,New Caledonia,60476130,7844,1036,407,148,444,0,France,Wallis and Futuna Isds,Melanesia,86.79245283018868,63.63636363636363,100
2013,New Zealand,11730273181.507,17390,18685,703,444,666,481,China,Australia,Australia and New Zealand,-7.446808510638298,36.84210526315789,27.77777777777778
2013,Nicaragua,100693724,9990,962,666,0,666,74,China,Brazil,Central America,90.37037037037037,100,88.88888888888889
